Name	Date time	Maximum Temperature	Minimum Temperature	Temperature	Wind Chill	Heat Index	Precipitation	Snow	Snow Depth	Wind Speed	Wind Direction	Wind Gust	Visibility	Cloud Cover	Relative Humidity	Conditions	datetime	year	month	day	unix
Москва, Центральный федеральный округ, Россия	02/06/1993	-1.9	-5.9	-3.6	-13.6		0.0		32.0	36.0	302.91		8.6	64.6	77.06	Partially cloudy	1993-02-06	1993.0	2.0	6.0	728956800
Москва, Центральный федеральный округ, Россия	02/07/1993	-4.9	-8.4	-6.7	-16.7		0.0		31.0	28.8	318.17		8.9	57.7	70.5	Partially cloudy	1993-02-07	1993.0	2.0	7.0	729043200
Москва, Центральный федеральный округ, Россия	02/08/1993	-3.0	-12.0	-7.3	-18.8		0.0		28.0	32.4	258.25		8.4	56.9	80.9	Partially cloudy	1993-02-08	1993.0	2.0	8.0	729129600
Москва, Центральный федеральный округ, Россия	02/09/1993	3.2	-2.9	0.2	-10.2		0.0		28.0	43.4	277.57		9.1	77.4	84.14	Overcast	1993-02-09	1993.0	2.0	9.0	729216000
Москва, Центральный федеральный округ, Россия	02/10/1993	-1.0	-10.0	-3.6	-18.7		0.0		29.0	41.1	288.08		8.9	56.0	72.82	Partially cloudy	1993-02-10	1993.0	2.0	10.0	729302400
Москва, Центральный федеральный округ, Россия	02/11/1993	-8.9	-15.9	-12.3	-23.9		0.0		31.0	25.2	316.83		10.1	5.8	71.31	Clear	1993-02-11	1993.0	2.0	11.0	729388800
Москва, Центральный федеральный округ, Россия	02/12/1993	-1.9	-15.0	-7.6	-22.7		0.0		31.0	43.2	252.83		9.7	64.5	74.37	Partially cloudy	1993-02-12	1993.0	2.0	12.0	729475200
Москва, Центральный федеральный округ, Россия	02/13/1993	3.1	-11.5	-3.6	-17.9		0.0		29.0	25.2	254.42		10.1	35.6	61.17	Partially cloudy	1993-02-13	1993.0	2.0	13.0	729561600
Москва, Центральный федеральный округ, Россия	02/14/1993	-11.9	-19.0	-15.3	-24.6		0.0		29.0	12.7	101.59		10.0	0.0	52.81	Clear	1993-02-14	1993.0	2.0	14.0	729648000
Москва, Центральный федеральный округ, Россия	02/15/1993	-9.4	-23.0	-16.1	-23.2		0.0		29.0	18.0	215.24		9.9	0.0	52.43	Clear	1993-02-15	1993.0	2.0	15.0	729734400
Москва, Центральный федеральный округ, Россия	02/16/1993	-4.4	-14.9	-10.3	-24.8		0.0		29.0	29.3	234.0		10.0	4.4	47.61	Clear	1993-02-16	1993.0	2.0	16.0	729820800
Москва, Центральный федеральный округ, Россия	02/17/1993	-4.0	-10.4	-7.7	-19.0		0.0		29.0	32.4	228.19		10.1	31.1	56.03	Partially cloudy	1993-02-17	1993.0	2.0	17.0	729907200
Москва, Центральный федеральный округ, Россия	02/18/1993	-5.5	-8.9	-7.3	-16.8		0.0		29.0	21.6	220.96		6.5	68.9	74.85	Partially cloudy	1993-02-18	1993.0	2.0	18.0	729993600
Москва, Центральный федеральный округ, Россия	02/19/1993	-5.0	-12.4	-8.0	-19.0		0.0		32.0	16.3	220.59		9.6	43.0	78.93	Partially cloudy	1993-02-19	1993.0	2.0	19.0	730080000
Москва, Центральный федеральный округ, Россия	02/20/1993	-2.0	-6.9	-4.0	-13.6		0.0		33.0	28.8	166.87		3.4	99.1	87.48	Overcast	1993-02-20	1993.0	2.0	20.0	730166400
Москва, Центральный федеральный округ, Россия	02/21/1993	-0.1	-5.5	-2.4	-9.4		0.0		32.0	23.3	179.05		3.5	84.0	90.84	Overcast	1993-02-21	1993.0	2.0	21.0	730252800
Москва, Центральный федеральный округ, Россия	02/22/1993	1.1	-6.5	-1.7	-9.9		0.0		35.0	21.6	153.35		5.1	88.2	85.05	Overcast	1993-02-22	1993.0	2.0	22.0	730339200
Москва, Центральный федеральный округ, Россия	02/23/1993	1.1	-5.4	-3.1	-11.6		0.0		36.0	25.2	133.55		8.0	74.1	81.11	Partially cloudy	1993-02-23	1993.0	2.0	23.0	730425600
Москва, Центральный федеральный округ, Россия	02/24/1993	-3.3	-11.0	-7.2	-17.7		0.0		32.0	18.0	110.52		9.5	13.4	70.7	Clear	1993-02-24	1993.0	2.0	24.0	730512000
Москва, Центральный федеральный округ, Россия	02/25/1993	-3.4	-13.0	-8.2	-20.6		0.0		32.0	26.9	105.54		9.1	30.8	57.02	Partially cloudy	1993-02-25	1993.0	2.0	25.0	730598400
Москва, Центральный федеральный округ, Россия	02/26/1993	-3.9	-8.9	-6.1	-16.1		0.0		35.0	23.3	124.88		3.8	97.1	88.01	Overcast	1993-02-26	1993.0	2.0	26.0	730684800
Москва, Центральный федеральный округ, Россия	02/27/1993	-4.4	-6.9	-5.7	-14.3		0.0		52.0	24.7	130.42		5.2	94.6	88.2	Overcast	1993-02-27	1993.0	2.0	27.0	730771200
Москва, Центральный федеральный округ, Россия	02/28/1993	-2.9	-5.9	-4.8	-12.7		0.0		53.0	25.2	122.88		6.6	98.1	86.42	Overcast	1993-02-28	1993.0	2.0	28.0	730857600
Москва, Центральный федеральный округ, Россия	03/01/1993	-2.9	-6.9	-5.4	-12.4		0.0		54.0	12.7	102.52		7.4	87.1	80.71	Overcast	1993-03-01	1993.0	3.0	1.0	730944000
Москва, Центральный федеральный округ, Россия	03/02/1993	-4.6	-11.9	-7.9	-11.9		0.0		54.0	10.6	166.08		6.5	80.9	79.85	Overcast	1993-03-02	1993.0	3.0	2.0	731030400
Москва, Центральный федеральный округ, Россия	03/03/1993	-3.9	-11.9	-7.8	-15.5		0.0		54.0	18.0	84.83		6.6	50.1	71.5	Partially cloudy	1993-03-03	1993.0	3.0	3.0	731116800
Москва, Центральный федеральный округ, Россия	03/04/1993	-5.6	-17.0	-10.7	-23.3		0.0		45.0	18.0	77.76		7.2	26.5	69.52	Partially cloudy	1993-03-04	1993.0	3.0	4.0	731203200
Москва, Центральный федеральный округ, Россия	03/05/1993	-3.4	-16.0	-10.0	-14.0		0.0		50.0	7.2	208.89		8.2	23.0	69.54	Clear	1993-03-05	1993.0	3.0	5.0	731289600
Москва, Центральный федеральный округ, Россия	03/06/1993	-5.9	-17.1	-10.9	-20.6		0.0		48.0	18.0	130.65		6.8	29.8	74.29	Partially cloudy	1993-03-06	1993.0	3.0	6.0	731376000
Москва, Центральный федеральный округ, Россия	03/07/1993	-3.3	-7.9	-5.8	-14.3		0.0		47.0	21.6	104.29		8.7	44.9	71.51	Partially cloudy	1993-03-07	1993.0	3.0	7.0	731462400
Москва, Центральный федеральный округ, Россия	03/08/1993	1.1	-8.0	-3.9	-11.8		0.0		47.0	18.0	60.77		9.1	27.8	70.11	Partially cloudy	1993-03-08	1993.0	3.0	8.0	731548800
Москва, Центральный федеральный округ, Россия	03/09/1993	0.1	-14.5	-6.7	-13.5		0.0		45.0	19.9	266.22		7.6	16.2	69.86	Clear	1993-03-09	1993.0	3.0	9.0	731635200
Москва, Центральный федеральный округ, Россия	03/10/1993	-0.4	-4.0	-2.5	-11.5		0.0		45.0	34.1	252.5		9.5	51.4	71.57	Partially cloudy	1993-03-10	1993.0	3.0	10.0	731721600
Москва, Центральный федеральный округ, Россия	03/11/1993	-3.3	-10.0	-6.8	-18.4		0.0		43.0	39.6	303.61		8.1	54.0	71.62	Partially cloudy	1993-03-11	1993.0	3.0	11.0	731808000
Москва, Центральный федеральный округ, Россия	03/12/1993	-4.6	-14.5	-9.3	-19.8		0.0		49.0	46.8	291.5		5.9	38.1	66.22	Partially cloudy	1993-03-12	1993.0	3.0	12.0	731894400
Москва, Центральный федеральный округ, Россия	03/13/1993	-2.9	-18.0	-10.6	-23.7		0.0		46.0	26.9	266.35		9.7	24.5	61.41	Clear	1993-03-13	1993.0	3.0	13.0	731980800
Москва, Центральный федеральный округ, Россия	03/14/1993	2.8	-2.4	0.1	-9.6		0.0		44.0	36.0	281.48		8.0	66.5	79.27	Partially cloudy	1993-03-14	1993.0	3.0	14.0	732067200
Москва, Центральный федеральный округ, Россия	03/15/1993	3.5	-4.2	0.1	-8.1		0.0		39.0	25.2	210.75		3.2	90.8	92.02	Overcast	1993-03-15	1993.0	3.0	15.0	732153600
Москва, Центральный федеральный округ, Россия	03/16/1993	6.4	1.1	3.5	-3.7		0.0		38.0	25.0	248.71		6.3	69.0	81.77	Partially cloudy	1993-03-16	1993.0	3.0	16.0	732240000
Москва, Центральный федеральный округ, Россия	03/17/1993	4.8	2.1	4.0	-2.8		0.0		36.0	26.9	231.14		3.8	92.2	86.59	Overcast	1993-03-17	1993.0	3.0	17.0	732326400
Москва, Центральный федеральный округ, Россия	03/18/1993	3.6	1.1	2.5	-3.2		0.0		26.0	19.9	224.71		8.7	84.7	90.37	Overcast	1993-03-18	1993.0	3.0	18.0	732412800
Москва, Центральный федеральный округ, Россия	03/19/1993	3.6	-1.0	0.9	-5.5		0.0		26.0	21.6	218.68		9.0	41.3	89.04	Partially cloudy	1993-03-19	1993.0	3.0	19.0	732499200
Москва, Центральный федеральный округ, Россия	03/20/1993	3.5	-0.9	1.1	-6.7		0.0		27.0	25.0	247.92		9.7	39.2	67.86	Partially cloudy	1993-03-20	1993.0	3.0	20.0	732585600
Москва, Центральный федеральный округ, Россия	03/21/1993	5.8	-1.5	0.6	-6.1		0.0		27.0	25.2	267.05		9.1	56.3	68.94	Partially cloudy	1993-03-21	1993.0	3.0	21.0	732672000
Москва, Центральный федеральный округ, Россия	03/22/1993	2.9	-0.1	1.3	-3.4		0.0		27.0	18.0	205.05		6.2	78.0	84.18	Overcast	1993-03-22	1993.0	3.0	22.0	732758400
Москва, Центральный федеральный округ, Россия	03/23/1993	4.5	-0.9	2.1	-4.5		0.0		23.0	19.7	254.74		9.8	63.5	75.07	Partially cloudy	1993-03-23	1993.0	3.0	23.0	732844800
Москва, Центральный федеральный округ, Россия	03/24/1993	1.9	-1.9	0.2	-6.7		0.0		22.0	25.0	191.48		8.1	42.7	83.21	Partially cloudy	1993-03-24	1993.0	3.0	24.0	732931200
Москва, Центральный федеральный округ, Россия	03/25/1993	3.3	-1.9	0.1	-7.4		0.0		24.0	32.4	266.79		9.3	55.3	81.7	Partially cloudy	1993-03-25	1993.0	3.0	25.0	733017600
Москва, Центральный федеральный округ, Россия	03/26/1993	3.5	-3.9	0.1	-8.2		0.0		25.0	19.5	251.26		10.2	51.2	75.96	Partially cloudy	1993-03-26	1993.0	3.0	26.0	733104000
Москва, Центральный федеральный округ, Россия	03/27/1993	4.1	-5.0	-0.2	0.5		0.0		23.0	8.9	97.29		9.1	27.7	71.67	Partially cloudy	1993-03-27	1993.0	3.0	27.0	733190400
Москва, Центральный федеральный округ, Россия	03/28/1993	4.1	-4.5	-0.4	-7.2		0.0			14.2	113.31		8.8	37.4	70.54	Partially cloudy	1993-03-28	1993.0	3.0	28.0	733276800
Москва, Центральный федеральный округ, Россия	03/29/1993	4.5	-0.5	1.7	-6.5		0.0		22.0	28.8	109.09		9.7	61.6	67.96	Partially cloudy	1993-03-29	1993.0	3.0	29.0	733363200
Москва, Центральный федеральный округ, Россия	03/29/1993	4.5	-0.5	1.7	-6.5		0.0		22.0	28.8	108.29		9.7	59.0	66.96	Partially cloudy	1993-03-29	1993.0	3.0	29.0	733363200
Москва, Центральный федеральный округ, Россия	03/30/1993	2.4	0.1	1.4	-6.3		0.0		22.0	28.8	126.57		8.1	73.7	74.58	Partially cloudy	1993-03-30	1993.0	3.0	30.0	733449600
Москва, Центральный федеральный округ, Россия	03/31/1993	3.7	1.6	2.4	-2.0		0.0			14.2	143.59		4.3	85.3	89.91	Overcast	1993-03-31	1993.0	3.0	31.0	733536000
Москва, Центральный федеральный округ, Россия	04/01/1993	5.2	0.1	2.5	-2.3		0.0		15.0	17.8	115.38		5.7	43.3	86.36	Partially cloudy	1993-04-01	1993.0	4.0	1.0	733622400
Москва, Центральный федеральный округ, Россия	04/02/1993	6.8	-2.5	2.2	-5.3		0.0		10.0	18.0	100.0		7.5	25.7	72.13	Partially cloudy	1993-04-02	1993.0	4.0	2.0	733708800
Москва, Центральный федеральный округ, Россия	04/03/1993	10.1	0.7	4.8	-2.2		0.0		9.0	18.0	128.14		9.2	27.6	66.66	Partially cloudy	1993-04-03	1993.0	4.0	3.0	733795200
Москва, Центральный федеральный округ, Россия	04/04/1993	7.5	-1.5	4.1	-3.0		0.0		4.0	12.5	145.0		8.0	64.8	76.71	Partially cloudy	1993-04-04	1993.0	4.0	4.0	733881600
Москва, Центральный федеральный округ, Россия	04/05/1993	8.6	2.5	5.2	4.5		0.0		1.0	7.2	195.53		4.3	95.8	85.59	Overcast	1993-04-05	1993.0	4.0	5.0	733968000
Москва, Центральный федеральный округ, Россия	04/06/1993	11.5	3.0	6.7	1.8		0.0		1.0	25.4	206.0		6.8	72.6	73.89	Partially cloudy	1993-04-06	1993.0	4.0	6.0	734054400
Москва, Центральный федеральный округ, Россия	04/07/1993	10.6	5.1	7.4	3.0		0.0			18.2	169.19		10.2	49.2	64.56	Partially cloudy	1993-04-07	1993.0	4.0	7.0	734140800
Москва, Центральный федеральный округ, Россия	04/08/1993	12.1	4.0	8.0	1.3		0.0			28.6	117.18		8.9	64.7	78.77	Partially cloudy	1993-04-08	1993.0	4.0	8.0	734227200
Москва, Центральный федеральный округ, Россия	04/09/1993	8.9	3.5	6.0	0.1		0.0			18.0	85.33		8.5	57.1	82.07	Partially cloudy	1993-04-09	1993.0	4.0	9.0	734313600
Москва, Центральный федеральный округ, Россия	04/10/1993	6.1	1.1	4.0	-2.7		0.0			18.0	321.29		8.4	95.7	89.27	Overcast	1993-04-10	1993.0	4.0	10.0	734400000
Москва, Центральный федеральный округ, Россия	04/11/1993	1.6	-0.9	0.0	-4.6		0.0			10.8	255.65		6.6	96.6	87.72	Overcast	1993-04-11	1993.0	4.0	11.0	734486400
Москва, Центральный федеральный округ, Россия	04/12/1993	1.6	-1.9	-0.1	-4.6		0.0		3.0	10.8	262.95		5.1	91.8	91.99	Overcast	1993-04-12	1993.0	4.0	12.0	734572800
Москва, Центральный федеральный округ, Россия	04/13/1993	2.4	-1.5	0.2	-5.7		0.0		2.0	19.9	243.22		10.1	69.5	80.7	Partially cloudy	1993-04-13	1993.0	4.0	13.0	734659200
Москва, Центральный федеральный округ, Россия	04/14/1993	3.1	-1.0	0.7	-3.0		0.0			10.8	240.43		9.1	70.5	83.36	Partially cloudy	1993-04-14	1993.0	4.0	14.0	734745600
Москва, Центральный федеральный округ, Россия	04/15/1993	1.2	-1.5	0.3	-7.0		0.0		3.0	23.3	206.62		6.9	94.1	87.73	Overcast	1993-04-15	1993.0	4.0	15.0	734832000
Москва, Центральный федеральный округ, Россия	04/16/1993	5.1	-4.9	-0.5	-9.8		0.0			18.0	98.85		10.0	0.0	58.23	Clear	1993-04-16	1993.0	4.0	16.0	734918400
Москва, Центральный федеральный округ, Россия	04/17/1993	8.5	-3.9	2.3	-8.2		0.0			21.6	229.53		9.8	7.0	52.45	Clear	1993-04-17	1993.0	4.0	17.0	735004800
Москва, Центральный федеральный округ, Россия	04/18/1993	9.7	-1.9	4.3	-6.7		0.0			32.4	205.38		10.0	9.7	57.71	Clear	1993-04-18	1993.0	4.0	18.0	735091200
Москва, Центральный федеральный округ, Россия	04/19/1993	5.2	1.1	3.2	-3.9		0.0			23.5	188.65		5.1	80.8	85.68	Overcast	1993-04-19	1993.0	4.0	19.0	735177600
Москва, Центральный федеральный округ, Россия	04/20/1993	5.5	1.1	3.1	-3.0		0.0			28.8	240.27		5.8	68.1	85.12	Partially cloudy	1993-04-20	1993.0	4.0	20.0	735264000
Москва, Центральный федеральный округ, Россия	04/21/1993	6.5	-1.9	1.8	-9.3		0.0			34.1	326.0		10.5	59.9	55.27	Partially cloudy	1993-04-21	1993.0	4.0	21.0	735350400
Москва, Центральный федеральный округ, Россия	04/22/1993	10.4	-3.0	3.4	-7.0		0.0			14.4	293.91		10.0	2.9	42.1	Clear	1993-04-22	1993.0	4.0	22.0	735436800
Москва, Центральный федеральный округ, Россия	04/23/1993	15.5	3.0	9.0	1.1		0.0			16.5	212.0		9.6	29.6	48.3	Partially cloudy	1993-04-23	1993.0	4.0	23.0	735523200
Москва, Центральный федеральный округ, Россия	04/24/1993	17.1	4.5	11.2			0.0			4.2	162.56		8.2	30.9	64.26	Partially cloudy	1993-04-24	1993.0	4.0	24.0	735609600
Москва, Центральный федеральный округ, Россия	04/25/1993	18.8	7.1	13.1			0.0			9.1	124.58		7.8	45.7	62.94	Partially cloudy	1993-04-25	1993.0	4.0	25.0	735696000
Москва, Центральный федеральный округ, Россия	04/26/1993	20.1	8.1	14.1	7.1		0.0			18.0	159.5		7.5	68.8	65.2	Partially cloudy	1993-04-26	1993.0	4.0	26.0	735782400
Москва, Центральный федеральный округ, Россия	04/27/1993	19.3	9.0	14.0	8.8		0.0			18.0	234.7		7.6	64.3	75.56	Partially cloudy	1993-04-27	1993.0	4.0	27.0	735868800
Москва, Центральный федеральный округ, Россия	04/28/1993	14.5	5.1	10.1	1.9		0.0			19.7	48.06		9.9	27.0	60.87	Partially cloudy	1993-04-28	1993.0	4.0	28.0	735955200
Москва, Центральный федеральный округ, Россия	04/29/1993	12.6	5.7	9.5	3.1		0.0			32.2	202.91		10.2	29.1	60.62	Partially cloudy	1993-04-29	1993.0	4.0	29.0	736041600
Москва, Центральный федеральный округ, Россия	04/30/1993	14.1	1.1	8.3	-1.2		0.0			21.6	93.63		9.8	1.6	54.96	Clear	1993-04-30	1993.0	4.0	30.0	736128000
Москва, Центральный федеральный округ, Россия	05/01/1993	16.1	2.1	9.9	-0.1		0.0			21.6	85.38		9.9	0.0	56.07	Clear	1993-05-01	1993.0	5.0	1.0	736214400
Москва, Центральный федеральный округ, Россия	05/02/1993	19.1	5.0	12.8	2.5		0.0			23.3	104.17		9.7	0.0	53.93	Clear	1993-05-02	1993.0	5.0	2.0	736300800
Москва, Центральный федеральный округ, Россия	05/03/1993	20.5	10.1	15.6			0.0			19.9	117.95		10.0	21.8	52.97	Clear	1993-05-03	1993.0	5.0	3.0	736387200
Москва, Центральный федеральный округ, Россия	05/04/1993	22.0	8.5	16.4	7.1		0.0			18.0	150.27		10.0	26.7	56.2	Partially cloudy	1993-05-04	1993.0	5.0	4.0	736473600
Москва, Центральный федеральный округ, Россия	05/05/1993	24.9	10.1	17.4			0.0			11.0	107.07		10.0	30.8	59.31	Partially cloudy	1993-05-05	1993.0	5.0	5.0	736560000
Москва, Центральный федеральный округ, Россия	05/06/1993	20.5	11.1	16.4			0.0			28.8	64.96		10.0	16.0	60.31	Clear	1993-05-06	1993.0	5.0	6.0	736646400
Москва, Центральный федеральный округ, Россия	05/07/1993	18.9	7.0	13.7	4.6		0.0			18.0	101.18		10.0	0.0	57.12	Clear	1993-05-07	1993.0	5.0	7.0	736732800
Москва, Центральный федеральный округ, Россия	05/08/1993	22.5	5.0	14.3			0.0			7.2	241.3		10.0	0.0	53.74	Clear	1993-05-08	1993.0	5.0	8.0	736819200
Москва, Центральный федеральный округ, Россия	05/09/1993	23.8	7.1	16.2			0.0			7.7	136.64		10.0	1.5	58.33	Clear	1993-05-09	1993.0	5.0	9.0	736905600
Москва, Центральный федеральный округ, Россия	05/10/1993	23.8	9.1	15.8			0.0		0.0	14.6	254.67		9.9	39.0	71.63	Partially cloudy	1993-05-10	1993.0	5.0	10.0	736992000
Москва, Центральный федеральный округ, Россия	05/11/1993	24.1	10.0	16.8	9.2		0.0			21.1	220.35		8.9	26.9	66.97	Partially cloudy	1993-05-11	1993.0	5.0	11.0	737078400
Москва, Центральный федеральный округ, Россия	05/12/1993	22.6	10.1	16.1			0.0			18.0	153.35		9.9	15.6	72.48	Clear	1993-05-12	1993.0	5.0	12.0	737164800
Москва, Центральный федеральный округ, Россия	05/13/1993	24.1	10.5	16.8			0.0			17.8	185.0		9.5	34.3	64.45	Partially cloudy	1993-05-13	1993.0	5.0	13.0	737251200
Москва, Центральный федеральный округ, Россия	05/14/1993	21.6	10.1	17.5			0.0			21.6	131.24		10.0	37.9	56.35	Partially cloudy	1993-05-14	1993.0	5.0	14.0	737337600
Москва, Центральный федеральный округ, Россия	05/15/1993	21.7	12.5	16.8			0.0			19.9	96.38		10.2	40.3	67.08	Partially cloudy	1993-05-15	1993.0	5.0	15.0	737424000
Москва, Центральный федеральный округ, Россия	05/16/1993	25.6	12.5	18.2			0.0			16.3	113.74		10.2	32.1	69.78	Partially cloudy	1993-05-16	1993.0	5.0	16.0	737510400
Москва, Центральный федеральный округ, Россия	05/17/1993	26.4	12.1	19.0			0.0			16.3	111.96		10.1	32.1	69.21	Partially cloudy	1993-05-17	1993.0	5.0	17.0	737596800
Москва, Центральный федеральный округ, Россия	05/18/1993	25.0	15.1	19.0			0.0			23.3	149.67		9.7	31.3	75.06	Partially cloudy	1993-05-18	1993.0	5.0	18.0	737683200
Москва, Центральный федеральный округ, Россия	05/19/1993	22.5	12.5	18.3			0.0			23.5	91.87		10.0	8.2	62.05	Clear	1993-05-19	1993.0	5.0	19.0	737769600
Москва, Центральный федеральный округ, Россия	05/20/1993	24.1	9.1	17.5	8.1		0.0			21.6	140.08		10.0	2.9	60.76	Clear	1993-05-20	1993.0	5.0	20.0	737856000
Москва, Центральный федеральный округ, Россия	05/21/1993	17.1	6.1	12.7	4.6		0.0			25.4	143.33		10.2	14.1	61.91	Clear	1993-05-21	1993.0	5.0	21.0	737942400
Москва, Центральный федеральный округ, Россия	05/22/1993	7.5	2.1	4.9	-1.0		0.0			28.8	126.41		10.5	46.1	79.73	Partially cloudy	1993-05-22	1993.0	5.0	22.0	738028800
Москва, Центральный федеральный округ, Россия	05/23/1993	14.1	-1.9	6.6	-4.7		0.0			23.5	275.37		10.1	22.8	62.26	Clear	1993-05-23	1993.0	5.0	23.0	738115200
Москва, Центральный федеральный округ, Россия	05/24/1993	17.6	7.1	12.7	5.8		0.0			18.0	256.1		10.2	40.2	67.89	Partially cloudy	1993-05-24	1993.0	5.0	24.0	738201600
Москва, Центральный федеральный округ, Россия	05/25/1993	24.1	9.1	15.4	8.8		0.0			32.4	244.13		10.7	43.7	76.27	Partially cloudy	1993-05-25	1993.0	5.0	25.0	738288000
Москва, Центральный федеральный округ, Россия	05/26/1993	14.1	7.0	10.5	3.5		0.0			25.2	283.95		10.0	61.9	82.44	Partially cloudy	1993-05-26	1993.0	5.0	26.0	738374400
Москва, Центральный федеральный округ, Россия	05/27/1993	12.3	5.6	9.0	3.2		2.0			25.2	277.64		10.0	38.0	67.94	Rain, Partially cloudy	1993-05-27	1993.0	5.0	27.0	738460800
Москва, Центральный федеральный округ, Россия	05/28/1993	13.6	6.1	9.5	6.2		0.0			14.4	189.53		9.9	46.3	77.09	Partially cloudy	1993-05-28	1993.0	5.0	28.0	738547200
Москва, Центральный федеральный округ, Россия	05/29/1993	15.5	5.1	10.0	3.1		0.0			19.7	265.95		9.3	32.0	71.12	Partially cloudy	1993-05-29	1993.0	5.0	29.0	738633600
Москва, Центральный федеральный округ, Россия	05/30/1993	16.4	6.5	11.4	4.3		0.0			16.3	146.91		10.1	68.9	76.4	Partially cloudy	1993-05-30	1993.0	5.0	30.0	738720000
Москва, Центральный федеральный округ, Россия	05/31/1993	17.6	10.1	13.9			0.0			8.3	138.69		7.7	79.0	83.87	Overcast	1993-05-31	1993.0	5.0	31.0	738806400
Москва, Центральный федеральный округ, Россия	06/01/1993	23.1	8.1	15.1	6.2		0.0			12.5	174.5		6.5	14.4	72.07	Clear	1993-06-01	1993.0	6.0	1.0	738892800
Москва, Центральный федеральный округ, Россия	06/02/1993	22.0	8.6	16.3			0.0			14.4	223.33		10.1	36.0	66.73	Partially cloudy	1993-06-02	1993.0	6.0	2.0	738979200
Москва, Центральный федеральный округ, Россия	06/03/1993	25.5	12.0	18.5			0.0			14.4	268.05		10.1	26.8	64.23	Partially cloudy	1993-06-03	1993.0	6.0	3.0	739065600
Москва, Центральный федеральный округ, Россия	06/04/1993	23.3	12.0	18.6			0.0			23.3	271.04		10.0	21.8	63.51	Clear	1993-06-04	1993.0	6.0	4.0	739152000
Москва, Центральный федеральный округ, Россия	06/05/1993	21.1	12.1	16.3			0.0			21.6	281.0		10.2	29.8	59.32	Partially cloudy	1993-06-05	1993.0	6.0	5.0	739238400
Москва, Центральный федеральный округ, Россия	06/06/1993	18.8	7.6	13.8	5.9		0.0			16.3	287.95		10.2	23.1	62.1	Clear	1993-06-06	1993.0	6.0	6.0	739324800
Москва, Центральный федеральный округ, Россия	06/07/1993	14.7	9.1	12.0			0.0			18.2	217.94		9.5	67.9	85.09	Partially cloudy	1993-06-07	1993.0	6.0	7.0	739411200
Москва, Центральный федеральный округ, Россия	06/08/1993	15.5	7.5	11.6	6.2		0.0			18.0	188.53		8.5	62.9	85.75	Partially cloudy	1993-06-08	1993.0	6.0	8.0	739497600
Москва, Центральный федеральный округ, Россия	06/09/1993	10.3	6.1	7.8	1.3		0.0			32.4	304.41		8.0	98.9	94.48	Overcast	1993-06-09	1993.0	6.0	9.0	739584000
Москва, Центральный федеральный округ, Россия	06/10/1993	11.1	7.6	9.3	3.2		0.0			42.1	314.43		9.3	89.0	85.09	Overcast	1993-06-10	1993.0	6.0	10.0	739670400
Москва, Центральный федеральный округ, Россия	06/11/1993	13.5	4.5	9.2	1.6		0.0			28.6	299.75		10.2	28.0	66.65	Partially cloudy	1993-06-11	1993.0	6.0	11.0	739756800
Москва, Центральный федеральный округ, Россия	06/12/1993	12.1	5.1	9.2	4.0		0.0			19.7	297.76		10.3	47.0	73.5	Partially cloudy	1993-06-12	1993.0	6.0	12.0	739843200
Москва, Центральный федеральный округ, Россия	06/13/1993	17.3	4.0	10.3	8.3		0.0			10.8	219.23		9.3	23.7	73.26	Clear	1993-06-13	1993.0	6.0	13.0	739929600
Москва, Центральный федеральный округ, Россия	06/14/1993	18.6	8.1	13.3	5.6		0.0			14.6	173.23		9.2	65.6	83.25	Partially cloudy	1993-06-14	1993.0	6.0	14.0	740016000
Москва, Центральный федеральный округ, Россия	06/15/1993	13.8	11.0	12.7			11.0			21.6	329.61		4.4	100.0	96.36	Rain, Overcast	1993-06-15	1993.0	6.0	15.0	740102400
Москва, Центральный федеральный округ, Россия	06/16/1993	16.3	9.6	13.2	7.7		0.0			21.6	241.5		9.5	44.1	77.78	Partially cloudy	1993-06-16	1993.0	6.0	16.0	740188800
Москва, Центральный федеральный округ, Россия	06/17/1993	19.1	10.1	14.3			0.0			12.7	227.69		9.9	43.9	75.81	Partially cloudy	1993-06-17	1993.0	6.0	17.0	740275200
Москва, Центральный федеральный округ, Россия	06/18/1993	20.6	8.1	15.4			0.0			11.0	183.22		9.3	36.8	70.24	Partially cloudy	1993-06-18	1993.0	6.0	18.0	740361600
Москва, Центральный федеральный округ, Россия	06/19/1993	20.9	10.1	15.2			0.0			15.9	267.27		9.6	48.4	79.08	Partially cloudy	1993-06-19	1993.0	6.0	19.0	740448000
Москва, Центральный федеральный округ, Россия	06/20/1993	21.4	11.6	16.0			0.0			12.7	263.86		9.2	42.2	74.15	Partially cloudy	1993-06-20	1993.0	6.0	20.0	740534400
Москва, Центральный федеральный округ, Россия	06/21/1993	18.1	12.1	15.2			0.0			36.0	229.08		9.4	58.9	74.65	Partially cloudy	1993-06-21	1993.0	6.0	21.0	740620800
Москва, Центральный федеральный округ, Россия	06/22/1993	19.0	11.0	15.0			0.0			34.1	248.13		10.2	49.8	72.7	Partially cloudy	1993-06-22	1993.0	6.0	22.0	740707200
Москва, Центральный федеральный округ, Россия	06/23/1993	18.1	12.6	16.0			0.0			30.7	260.44		10.2	33.8	61.4	Partially cloudy	1993-06-23	1993.0	6.0	23.0	740793600
Москва, Центральный федеральный округ, Россия	06/24/1993	18.1	10.1	13.3			0.0			10.8	127.67		8.8	40.5	82.1	Partially cloudy	1993-06-24	1993.0	6.0	24.0	740880000
